model,dataset,epochs,layers,tau,lr1,wd1,lr2,wd2,channels,edge_drop_rate,feat_mask_rate,mlp_use,val_acc
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.3,False,0.9328104615211487
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.3,False,0.9087581753730773
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.3,False,0.9197385668754577
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.3,False,0.9282352983951568
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.3,False,0.9317647099494935
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.4,False,0.909281051158905
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.4,False,0.9197385668754577
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.93529412150383
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.4,False,0.9295424878597259
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.4,False,0.9048366069793701
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.4,False,0.9095424890518189
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.4,False,0.9304575204849244
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.4,False,0.9311111152172089
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.5,False,0.9118954300880432
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.01,256,0.4,0.5,False,0.9117647111415863
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.9248366057872772
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.01,0.0001,256,0.4,0.5,False,0.9311111152172089
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.5,False,0.9049673259258271
SelfGCon,Photo,50,2,0.5,0.001,0.0,0.005,0.01,256,0.4,0.5,False,0.9147712469100953
SelfGCon,Photo,20,2,0.5,0.001,0.0,0.005,0.0001,256,0.4,0.5,False,0.9227451026439667
